n_train_apps,combo_idx,train_apps,bottleneck_type,threshold_used,cv_enabled,f1,false_alarm_rate,miss_rate,tp,fp,fn,tn
6,42,"['48269', '48307', '48291', '48295', '48304', '48305']",PRECISION_WASTE,0.5,True,0.7906976744186046,0.4,0.203125,102,28,26,42
6,42,"['48269', '48307', '48291', '48295', '48304', '48305']",BRANCH_MISPREDICTION,0.5,True,0.4210526315789473,0.0071942446043165,0.7288135593220338,16,1,43,138
6,42,"['48269', '48307', '48291', '48295', '48304', '48305']",CACHE_PRESSURE,0.0625,True,0.9158878504672896,0.0,0.1551724137931034,49,0,9,140
6,42,"['48269', '48307', '48291', '48295', '48304', '48305']",INTRA_NODE_LOAD_IMBALANCE,0.5,True,0.2377622377622377,0.0,0.8650793650793651,17,0,109,72
6,43,"['48274', '48307', '48300', '48305', '48308', '48303']",PIPELINE_STALL,0.5,True,0.5319148936170213,0.0,0.6376811594202898,25,0,44,130
6,43,"['48274', '48307', '48300', '48305', '48308', '48303']",COMPUTE_UNDERUTILIZATION,0.5,True,0.7862595419847328,0.5833333333333334,0.0,103,56,0,40
6,43,"['48274', '48307', '48300', '48305', '48308', '48303']",PRECISION_WASTE,0.05,True,0.7865853658536586,1.0,0.0,129,70,0,0
6,43,"['48274', '48307', '48300', '48305', '48308', '48303']",BRANCH_MISPREDICTION,0.5,True,,0.0064102564102564,1.0,0,1,43,155
6,43,"['48274', '48307', '48300', '48305', '48308', '48303']",CACHE_PRESSURE,0.5,True,0.8518518518518519,0.0,0.2580645161290322,69,0,24,106
6,43,"['48274', '48307', '48300', '48305', '48308', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.9617486338797816,0.02803738317757,0.0434782608695652,88,3,4,104
6,44,"['48269', '48270', '48278', '48289', '48291', '48284']",PIPELINE_STALL,0.35,True,0.9108910891089108,0.0,0.1636363636363636,46,0,9,141
6,44,"['48269', '48270', '48278', '48289', '48291', '48284']",COMPUTE_UNDERUTILIZATION,0.05,True,0.7377777777777779,0.0,0.4154929577464789,83,0,59,54
6,44,"['48269', '48270', '48278', '48289', '48291', '48284']",PRECISION_WASTE,0.25,True,0.9280575539568344,0.1454545454545454,0.0851063829787234,129,8,12,47
6,44,"['48269', '48270', '48278', '48289', '48291', '48284']",BRANCH_MISPREDICTION,0.5,True,0.9908256880733944,0.0070422535211267,0.0,54,1,0,141
6,44,"['48269', '48270', '48278', '48289', '48291', '48284']",CACHE_PRESSURE,0.1999999999999999,True,0.7704918032786886,0.0,0.3733333333333333,47,0,28,121
6,44,"['48269', '48270', '48278', '48289', '48291', '48284']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.916256157635468,0.0227272727272727,0.1388888888888889,93,2,15,86
6,45,"['48270', '48278', '48289', '48291', '48304', '48308']",PIPELINE_STALL,0.35,True,0.819672131147541,0.1240875912408759,0.0909090909090909,50,17,5,120
6,45,"['48270', '48278', '48289', '48291', '48304', '48308']",COMPUTE_UNDERUTILIZATION,0.05,True,0.8833922261484098,0.4925373134328358,0.0,125,33,0,34
6,45,"['48270', '48278', '48289', '48291', '48304', '48308']",PRECISION_WASTE,0.5,True,0.9173553719008264,0.1159420289855072,0.0975609756097561,111,8,12,61
6,45,"['48270', '48278', '48289', '48291', '48304', '48308']",BRANCH_MISPREDICTION,0.5,True,0.8474576271186441,0.0,0.2647058823529412,50,0,18,124
6,45,"['48270', '48278', '48289', '48291', '48304', '48308']",CACHE_PRESSURE,0.4,True,0.9016393442622952,0.0458015267175572,0.0983606557377049,55,6,6,125
6,45,"['48270', '48278', '48289', '48291', '48304', '48308']",INTRA_NODE_LOAD_IMBALANCE,0.275,True,0.9298245614035088,0.0,0.1311475409836065,106,0,16,70
6,46,"['48267', '48289', '48290', '48295', '48308', '48303']",PIPELINE_STALL,0.275,True,,0.0,1.0,0,0,69,132
6,46,"['48267', '48289', '48290', '48295', '48308', '48303']",COMPUTE_UNDERUTILIZATION,0.275,True,0.888888888888889,0.4383561643835616,0.0,128,32,0,41
6,46,"['48267', '48289', '48290', '48295', '48308', '48303']",PRECISION_WASTE,0.15,True,0.8532423208191127,0.4406779661016949,0.1197183098591549,125,26,17,33
6,46,"['48267', '48289', '48290', '48295', '48308', '48303']",CACHE_PRESSURE,0.2,True,0.5205479452054794,0.0264900662251655,0.62,19,4,31,147
6,46,"['48267', '48289', '48290', '48295', '48308', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.8571428571428572,0.3194444444444444,0.1162790697674418,114,23,15,49
6,47,"['48276', '48290', '48291', '48300', '48304', '48303']",PIPELINE_STALL,0.5,True,0.4878048780487805,0.0,0.6774193548387096,20,0,42,133
6,47,"['48276', '48290', '48291', '48300', '48304', '48303']",COMPUTE_UNDERUTILIZATION,0.5,True,0.8999999999999999,0.075,0.1391304347826087,99,6,16,74
6,47,"['48276', '48290', '48291', '48300', '48304', '48303']",PRECISION_WASTE,0.05,True,0.7812500000000001,1.0,0.0,125,70,0,0
6,47,"['48276', '48290', '48291', '48300', '48304', '48303']",BRANCH_MISPREDICTION,0.05,True,0.9896907216494846,0.0,0.0204081632653061,48,0,1,146
6,47,"['48276', '48290', '48291', '48300', '48304', '48303']",CACHE_PRESSURE,0.05,True,0.6545454545454545,0.4,0.0181818181818181,54,56,1,84
6,47,"['48276', '48290', '48291', '48300', '48304', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.970873786407767,0.0219780219780219,0.0384615384615384,100,2,4,89
6,48,"['48276', '48289', '48291', '48293', '48295', '48305']",PIPELINE_STALL,0.5,True,0.2962962962962963,0.0,0.8260869565217391,12,0,57,124
6,48,"['48276', '48289', '48291', '48293', '48295', '48305']",COMPUTE_UNDERUTILIZATION,0.05,True,0.7250996015936256,0.3888888888888889,0.3453237410071942,91,21,48,33
6,48,"['48276', '48289', '48291', '48293', '48295', '48305']",PRECISION_WASTE,0.05,True,0.7823343848580441,1.0,0.0,124,69,0,0
6,48,"['48276', '48289', '48291', '48293', '48295', '48305']",BRANCH_MISPREDICTION,0.5,True,0.992248062015504,0.0,0.0153846153846153,64,0,1,128
6,48,"['48276', '48289', '48291', '48293', '48295', '48305']",CACHE_PRESSURE,0.15,True,0.8,0.0763888888888889,0.1836734693877551,40,11,9,133
6,48,"['48276', '48289', '48291', '48293', '48295', '48305']",INTRA_NODE_LOAD_IMBALANCE,0.2,True,0.9285714285714286,0.0,0.1333333333333333,91,0,14,88
6,49,"['48267', '48269', '48270', '48273', '48278', '48305']",PIPELINE_STALL,0.05,True,0.6105263157894737,0.0,0.5606060606060606,29,0,37,137
6,49,"['48267', '48269', '48270', '48273', '48278', '48305']",COMPUTE_UNDERUTILIZATION,0.05,True,0.751054852320675,0.0,0.3986486486486486,89,0,59,55
6,49,"['48267', '48269', '48270', '48273', '48278', '48305']",PRECISION_WASTE,0.5,True,0.9315068493150684,0.1454545454545454,0.081081081081081,136,8,12,47
6,49,"['48267', '48269', '48270', '48273', '48278', '48305']",BRANCH_MISPREDICTION,0.5,True,0.475,0.046979865771812,0.6481481481481481,19,7,35,142
6,49,"['48267', '48269', '48270', '48273', '48278', '48305']",CACHE_PRESSURE,0.275,True,0.8648648648648649,0.0083333333333333,0.2289156626506024,64,1,19,119
6,49,"['48267', '48269', '48270', '48273', '48278', '48305']",INTRA_NODE_LOAD_IMBALANCE,0.5,True,0.7765957446808511,0.0112359550561797,0.3596491228070175,73,1,41,88
8,0,"['48269', '48276', '48290', '48293', '48304', '48305', '48284', '48303']",PIPELINE_STALL,0.5,True,0.631578947368421,0.0,0.5384615384615384,36,0,42,94
8,0,"['48269', '48276', '48290', '48293', '48304', '48305', '48284', '48303']",COMPUTE_UNDERUTILIZATION,0.05,True,0.8387096774193548,0.8181818181818182,0.0,117,45,0,10
8,0,"['48269', '48276', '48290', '48293', '48304', '48305', '48284', '48303']",PRECISION_WASTE,0.1166666666666666,True,0.8585365853658535,0.0178571428571428,0.2413793103448276,88,1,28,55
8,0,"['48269', '48276', '48290', '48293', '48304', '48305', '48284', '48303']",BRANCH_MISPREDICTION,0.5,True,0.99009900990099,0.0,0.0196078431372549,50,0,1,121
8,0,"['48269', '48276', '48290', '48293', '48304', '48305', '48284', '48303']",CACHE_PRESSURE,0.05,True,0.7586206896551724,0.0084033613445378,0.3773584905660377,33,1,20,118
8,0,"['48269', '48276', '48290', '48293', '48304', '48305', '48284', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.2,True,0.9832402234636872,0.0,0.0329670329670329,88,0,3,81
8,1,"['48267', '48274', '48289', '48307', '48293', '48305', '48308', '48283']",PIPELINE_STALL,0.05,True,0.921875,0.0857142857142857,0.0166666666666666,59,9,1,96
8,1,"['48267', '48274', '48289', '48307', '48293', '48305', '48308', '48283']",COMPUTE_UNDERUTILIZATION,0.05,True,0.6082949308755761,0.75,0.3944954128440367,66,42,43,14
8,1,"['48267', '48274', '48289', '48307', '48293', '48305', '48308', '48283']",PRECISION_WASTE,0.05,True,0.7547169811320755,1.0,0.0,100,65,0,0
8,1,"['48267', '48274', '48289', '48307', '48293', '48305', '48308', '48283']",BRANCH_MISPREDICTION,0.5,True,0.8939393939393939,0.1320754716981132,0.0,59,14,0,92
8,1,"['48267', '48274', '48289', '48307', '48293', '48305', '48308', '48283']",CACHE_PRESSURE,0.3166666666666667,True,0.484375,0.3761467889908257,0.4464285714285714,31,41,25,68
8,1,"['48267', '48274', '48289', '48307', '48293', '48305', '48308', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,1.0,0.0,0.0,78,0,0,87
8,2,"['48269', '48273', '48274', '48278', '48307', '48291', '48295', '48283']",PIPELINE_STALL,0.05,True,0.7865168539325843,0.1407407407407407,0.0,35,19,0,116
8,2,"['48269', '48273', '48274', '48278', '48307', '48291', '48295', '48283']",COMPUTE_UNDERUTILIZATION,0.05,True,0.8785046728971964,0.3421052631578947,0.0,94,26,0,50
8,2,"['48269', '48273', '48274', '48278', '48307', '48291', '48295', '48283']",PRECISION_WASTE,0.5,True,0.9662162162162162,0.3703703703703703,0.0,143,10,0,17
8,2,"['48269', '48273', '48274', '48278', '48307', '48291', '48295', '48283']",BRANCH_MISPREDICTION,0.5,True,0.7692307692307692,0.024,0.3333333333333333,30,3,15,122
8,2,"['48269', '48273', '48274', '48278', '48307', '48291', '48295', '48283']",CACHE_PRESSURE,0.25,True,0.9189189189189187,0.1176470588235294,0.0,68,12,0,90
8,2,"['48269', '48273', '48274', '48278', '48307', '48291', '48295', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,1.0,0.0,0.0,85,0,0,85
8,3,"['48267', '48269', '48270', '48274', '48289', '48290', '48300', '48283']",PIPELINE_STALL,0.2,True,0.8623853211009175,0.1219512195121951,0.0,47,15,0,108
8,3,"['48267', '48269', '48270', '48274', '48289', '48290', '48300', '48283']",COMPUTE_UNDERUTILIZATION,0.05,True,0.6276595744680852,0.108695652173913,0.5241935483870968,59,5,65,41
8,3,"['48267', '48269', '48270', '48274', '48289', '48290', '48300', '48283']",PRECISION_WASTE,0.05,True,0.7636363636363637,1.0,0.0,105,65,0,0
8,3,"['48267', '48269', '48270', '48274', '48289', '48290', '48300', '48283']",BRANCH_MISPREDICTION,0.275,True,0.9904761904761904,0.0084745762711864,0.0,52,1,0,117
8,3,"['48267', '48269', '48270', '48274', '48289', '48290', '48300', '48283']",CACHE_PRESSURE,0.05,True,0.8108108108108109,0.2545454545454545,0.0,60,28,0,82
8,3,"['48267', '48269', '48270', '48274', '48289', '48290', '48300', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,1.0,0.0,0.0,79,0,0,91
8,4,"['48267', '48269', '48276', '48289', '48293', '48295', '48283', '48303']",PIPELINE_STALL,0.2333333333333333,True,0.8148148148148148,0.3846153846153846,0.0,77,35,0,56
8,4,"['48267', '48269', '48276', '48289', '48293', '48295', '48283', '48303']",COMPUTE_UNDERUTILIZATION,0.0666666666666666,True,0.9076305220883534,0.4181818181818181,0.0,113,23,0,32
8,4,"['48267', '48269', '48276', '48289', '48293', '48295', '48283', '48303']",PRECISION_WASTE,0.075,True,0.8711111111111112,0.0238095238095238,0.2222222222222222,98,1,28,41
8,4,"['48267', '48269', '48276', '48289', '48293', '48295', '48283', '48303']",BRANCH_MISPREDICTION,0.5,True,0.992248062015504,0.0,0.0153846153846153,64,0,1,103
8,4,"['48267', '48269', '48276', '48289', '48293', '48295', '48283', '48303']",CACHE_PRESSURE,0.33,True,0.8190476190476191,0.152,0.0,43,19,0,106
8,4,"['48267', '48269', '48276', '48289', '48293', '48295', '48283', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,1.0,0.0,0.0,84,0,0,84
8,5,"['48276', '48289', '48290', '48291', '48295', '48300', '48308', '48283']",PIPELINE_STALL,0.275,True,0.8305084745762712,0.1481481481481481,0.0754716981132075,49,16,4,92
8,5,"['48276', '48289', '48290', '48291', '48295', '48300', '48308', '48283']",COMPUTE_UNDERUTILIZATION,0.05,True,0.6486486486486486,0.1159420289855072,0.4782608695652174,48,8,44,61
8,5,"['48276', '48289', '48290', '48291', '48295', '48300', '48308', '48283']",PRECISION_WASTE,0.125,True,0.8392156862745099,0.7547169811320755,0.0092592592592592,107,40,1,13
8,5,"['48276', '48289', '48290', '48291', '48295', '48300', '48308', '48283']",BRANCH_MISPREDICTION,0.5,True,0.9896907216494846,0.0,0.0204081632653061,48,0,1,112
8,5,"['48276', '48289', '48290', '48291', '48295', '48300', '48308', '48283']",CACHE_PRESSURE,0.5,True,0.8067226890756303,0.2035398230088495,0.0,48,23,0,90
8,5,"['48276', '48289', '48290', '48291', '48295', '48300', '48308', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.1999999999999999,True,1.0,0.0,0.0,89,0,0,72
8,6,"['48267', '48278', '48289', '48291', '48295', '48304', '48284', '48303']",PIPELINE_STALL,0.5,True,0.5581395348837209,0.009090909090909,0.6065573770491803,24,1,37,109
8,6,"['48267', '48278', '48289', '48291', '48295', '48304', '48284', '48303']",COMPUTE_UNDERUTILIZATION,0.0666666666666666,True,0.912280701754386,0.2985074626865671,0.0,104,20,0,47
8,6,"['48267', '48278', '48289', '48291', '48295', '48304', '48284', '48303']",PRECISION_WASTE,0.05,True,0.931818181818182,0.0625,0.1151079136690647,123,2,16,30
8,6,"['48267', '48278', '48289', '48291', '48295', '48304', '48284', '48303']",BRANCH_MISPREDICTION,0.5,True,0.8955223880597014,0.1261261261261261,0.0,60,14,0,97
8,6,"['48267', '48278', '48289', '48291', '48295', '48304', '48284', '48303']",CACHE_PRESSURE,0.05,True,0.5684210526315789,0.2536231884057971,0.1818181818181818,27,35,6,103
8,6,"['48267', '48278', '48289', '48291', '48295', '48304', '48284', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.275,True,0.9216589861751152,0.0357142857142857,0.1304347826086956,100,2,15,54
8,7,"['48274', '48276', '48289', '48304', '48305', '48308', '48284', '48303']",PIPELINE_STALL,0.275,True,0.4576271186440678,0.22,0.6086956521739131,27,22,42,78
8,7,"['48274', '48276', '48289', '48304', '48305', '48308', '48284', '48303']",COMPUTE_UNDERUTILIZATION,0.15,True,0.6974789915966386,0.8372093023255814,0.0,83,72,0,14
8,7,"['48274', '48276', '48289', '48304', '48305', '48308', '48284', '48303']",PRECISION_WASTE,0.1,True,0.8389513108614232,0.7543859649122807,0.0,112,43,0,14
8,7,"['48274', '48276', '48289', '48304', '48305', '48308', '48284', '48303']",BRANCH_MISPREDICTION,0.5,True,0.99009900990099,0.0,0.0196078431372549,50,0,1,118
8,7,"['48274', '48276', '48289', '48304', '48305', '48308', '48284', '48303']",CACHE_PRESSURE,0.05,True,0.8115942028985507,0.1212121212121212,0.2,56,12,14,87
8,7,"['48274', '48276', '48289', '48304', '48305', '48308', '48284', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.2,True,0.9885057471264368,0.0,0.0227272727272727,86,0,2,81
8,8,"['48273', '48276', '48307', '48291', '48293', '48308', '48284', '48303']",PIPELINE_STALL,0.05,True,0.9622641509433962,0.0357142857142857,0.0,51,4,0,108
8,8,"['48273', '48276', '48307', '48291', '48293', '48308', '48284', '48303']",COMPUTE_UNDERUTILIZATION,0.5,True,0.9157894736842104,0.2105263157894736,0.0,87,16,0,60
8,8,"['48273', '48276', '48307', '48291', '48293', '48308', '48284', '48303']",PRECISION_WASTE,0.3875,True,0.8130081300813008,0.5952380952380952,0.1735537190082644,100,25,21,17
8,8,"['48273', '48276', '48307', '48291', '48293', '48308', '48284', '48303']",BRANCH_MISPREDICTION,0.05,True,0.9767441860465116,0.0,0.0454545454545454,21,0,1,141
8,8,"['48273', '48276', '48307', '48291', '48293', '48308', '48284', '48303']",CACHE_PRESSURE,0.5,True,0.7747747747747746,0.0104166666666666,0.3582089552238806,43,1,24,95
8,8,"['48273', '48276', '48307', '48291', '48293', '48308', '48284', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.975206611570248,0.0,0.0483870967741935,59,0,3,101
8,9,"['48273', '48274', '48307', '48290', '48291', '48293', '48295', '48283']",PIPELINE_STALL,0.05,True,0.72,0.1489361702127659,0.0,27,21,0,120
8,9,"['48273', '48274', '48307', '48290', '48291', '48293', '48295', '48283']",COMPUTE_UNDERUTILIZATION,0.275,True,0.9502262443438914,0.1746031746031746,0.0,105,11,0,52
8,9,"['48273', '48274', '48307', '48290', '48291', '48293', '48295', '48283']",PRECISION_WASTE,0.05,True,0.832579185520362,0.0,0.2868217054263566,92,0,37,39
8,9,"['48273', '48274', '48307', '48290', '48291', '48293', '48295', '48283']",BRANCH_MISPREDICTION,0.275,True,0.7758620689655172,0.2113821138211382,0.0,45,26,0,97
8,9,"['48273', '48274', '48307', '48290', '48291', '48293', '48295', '48283']",CACHE_PRESSURE,0.175,True,0.735042735042735,0.248,0.0,43,31,0,94
8,9,"['48273', '48274', '48307', '48290', '48291', '48293', '48295', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,1.0,0.0,0.0,70,0,0,98
8,10,"['48267', '48274', '48276', '48307', '48291', '48295', '48300', '48304']",PIPELINE_STALL,0.5,True,0.7679999999999999,0.1834862385321101,0.1578947368421052,48,20,9,89
8,10,"['48267', '48274', '48276', '48307', '48291', '48295', '48300', '48304']",COMPUTE_UNDERUTILIZATION,0.15,True,0.9157894736842104,0.2025316455696202,0.0,87,16,0,63
8,10,"['48267', '48274', '48276', '48307', '48291', '48295', '48300', '48304']",PRECISION_WASTE,0.05,True,0.7376425855513308,1.0,0.0,97,69,0,0
8,10,"['48267', '48274', '48276', '48307', '48291', '48295', '48300', '48304']",BRANCH_MISPREDICTION,0.275,True,0.9850746268656716,0.0,0.0294117647058823,33,0,1,132
8,10,"['48267', '48274', '48276', '48307', '48291', '48295', '48300', '48304']",CACHE_PRESSURE,0.05,True,0.4462809917355371,0.3949579831932773,0.425531914893617,27,47,20,72
8,10,"['48267', '48274', '48276', '48307', '48291', '48295', '48300', '48304']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.6719999999999999,0.0,0.4939759036144578,42,0,41,83
8,11,"['48267', '48273', '48274', '48276', '48289', '48293', '48308', '48284']",PIPELINE_STALL,0.6333333333333334,True,0.8943089430894309,0.0857142857142857,0.0677966101694915,55,9,4,96
8,11,"['48267', '48273', '48274', '48276', '48289', '48293', '48308', '48284']",COMPUTE_UNDERUTILIZATION,0.05,True,0.8558558558558559,0.463768115942029,0.0,95,32,0,37
8,11,"['48267', '48273', '48274', '48276', '48289', '48293', '48308', '48284']",PRECISION_WASTE,0.0666666666666666,True,0.726530612244898,0.8490566037735849,0.1981981981981982,89,45,22,8
8,11,"['48267', '48273', '48274', '48276', '48289', '48293', '48308', '48284']",BRANCH_MISPREDICTION,0.1999999999999999,True,0.9863013698630138,0.0,0.027027027027027,36,0,1,127
8,11,"['48267', '48273', '48274', '48276', '48289', '48293', '48308', '48284']",CACHE_PRESSURE,0.05,True,0.2653061224489796,0.2178217821782178,0.7936507936507936,13,22,50,79
8,11,"['48267', '48273', '48274', '48276', '48289', '48293', '48308', '48284']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.984375,0.0,0.0307692307692307,63,0,2,99
8,12,"['48267', '48269', '48273', '48276', '48278', '48289', '48295', '48304']",PIPELINE_STALL,0.2,True,0.8378378378378379,0.1862745098039215,0.0746268656716417,62,19,5,83
8,12,"['48267', '48269', '48273', '48276', '48278', '48289', '48295', '48304']",COMPUTE_UNDERUTILIZATION,0.2,True,0.8354430379746834,0.5571428571428572,0.0,99,39,0,31
8,12,"['48267', '48269', '48273', '48276', '48278', '48289', '48295', '48304']",PRECISION_WASTE,0.1,True,0.9193548387096776,0.1860465116279069,0.0952380952380952,114,8,12,35
8,12,"['48267', '48269', '48273', '48276', '48278', '48289', '48295', '48304']",BRANCH_MISPREDICTION,0.275,True,0.99009900990099,0.0,0.0196078431372549,50,0,1,118
8,12,"['48267', '48269', '48273', '48276', '48278', '48289', '48295', '48304']",CACHE_PRESSURE,0.1625,True,0.7441860465116279,0.0254237288135593,0.3725490196078431,32,3,19,115
8,12,"['48267', '48269', '48273', '48276', '48278', '48289', '48295', '48304']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.9253731343283582,0.0317460317460317,0.1226415094339622,93,2,13,61
8,13,"['48267', '48273', '48274', '48276', '48307', '48295', '48308', '48284']",PIPELINE_STALL,0.2666666666666666,True,0.6521739130434782,0.0272727272727272,0.4915254237288136,30,3,29,107
8,13,"['48267', '48273', '48274', '48276', '48307', '48295', '48308', '48284']",COMPUTE_UNDERUTILIZATION,0.5,True,0.8,0.3894736842105263,0.0,74,37,0,58
8,13,"['48267', '48273', '48274', '48276', '48307', '48295', '48308', '48284']",PRECISION_WASTE,0.0666666666666666,True,0.9621212121212122,0.238095238095238,0.0,127,10,0,32
8,13,"['48267', '48273', '48274', '48276', '48307', '48295', '48308', '48284']",BRANCH_MISPREDICTION,0.05,True,0.9767441860465116,0.0,0.0454545454545454,21,0,1,147
8,13,"['48267', '48273', '48274', '48276', '48307', '48295', '48308', '48284']",CACHE_PRESSURE,0.5,True,0.6518518518518519,0.1702127659574468,0.4133333333333333,44,16,31,78
8,13,"['48267', '48273', '48274', '48276', '48307', '48295', '48308', '48284']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.5940594059405941,0.0,0.5774647887323944,30,0,41,98
8,14,"['48274', '48276', '48289', '48293', '48295', '48305', '48283', '48303']",PIPELINE_STALL,0.2,True,0.7831325301204819,0.3428571428571428,0.0,65,36,0,69
8,14,"['48274', '48276', '48289', '48293', '48295', '48305', '48283', '48303']",COMPUTE_UNDERUTILIZATION,0.4333333333333334,True,0.7453874538745386,1.0,0.0,101,69,0,0
8,14,"['48274', '48276', '48289', '48293', '48295', '48305', '48283', '48303']",PRECISION_WASTE,0.3,True,0.9045936395759718,0.6428571428571429,0.0,128,27,0,15
8,14,"['48274', '48276', '48289', '48293', '48295', '48305', '48283', '48303']",BRANCH_MISPREDICTION,0.5,True,0.992248062015504,0.0,0.0153846153846153,64,0,1,105
8,14,"['48274', '48276', '48289', '48293', '48295', '48305', '48283', '48303']",CACHE_PRESSURE,0.52,True,0.7692307692307692,0.0862068965517241,0.2592592592592592,40,10,14,106
8,14,"['48274', '48276', '48289', '48293', '48295', '48305', '48283', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,1.0,0.0,0.0,72,0,0,98
8,15,"['48269', '48274', '48289', '48307', '48300', '48304', '48283', '48303']",PIPELINE_STALL,0.05,True,0.6666666666666666,0.5045045045045045,0.0,56,56,0,55
8,15,"['48269', '48274', '48289', '48307', '48300', '48304', '48283', '48303']",COMPUTE_UNDERUTILIZATION,0.3,True,0.7685185185185186,0.5952380952380952,0.0,83,50,0,34
8,15,"['48269', '48274', '48289', '48307', '48300', '48304', '48283', '48303']",PRECISION_WASTE,0.3833333333333333,True,0.9194312796208532,0.0185185185185185,0.1415929203539823,97,1,16,53
8,15,"['48269', '48274', '48289', '48307', '48300', '48304', '48283', '48303']",BRANCH_MISPREDICTION,0.5,True,,0.0080645161290322,1.0,0,1,43,123
8,15,"['48269', '48274', '48289', '48307', '48300', '48304', '48283', '48303']",CACHE_PRESSURE,0.6833333333333335,True,0.8320000000000001,0.06,0.2238805970149253,52,6,15,94
8,15,"['48269', '48274', '48289', '48307', '48300', '48304', '48283', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,1.0,0.0,0.0,71,0,0,96
8,16,"['48278', '48307', '48290', '48295', '48305', '48308', '48283', '48303']",PIPELINE_STALL,0.05,True,0.6799999999999999,0.336283185840708,0.1639344262295081,51,38,10,75
8,16,"['48278', '48307', '48290', '48295', '48305', '48308', '48283', '48303']",COMPUTE_UNDERUTILIZATION,0.2833333333333334,True,0.8122270742358079,0.5308641975308642,0.0,93,43,0,38
8,16,"['48278', '48307', '48290', '48295', '48305', '48308', '48283', '48303']",PRECISION_WASTE,0.35,True,0.8433734939759037,0.0,0.2708333333333333,105,0,39,30
8,16,"['48278', '48307', '48290', '48295', '48305', '48308', '48283', '48303']",BRANCH_MISPREDICTION,0.5,True,0.4266666666666667,0.0,0.7288135593220338,16,0,43,115
8,16,"['48278', '48307', '48290', '48295', '48305', '48308', '48283', '48303']",CACHE_PRESSURE,0.16,True,0.8695652173913042,0.009090909090909,0.21875,50,1,14,109
8,16,"['48278', '48307', '48290', '48295', '48305', '48308', '48283', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,1.0,0.0,0.0,105,0,0,69
8,17,"['48267', '48269', '48273', '48291', '48293', '48295', '48283', '48284']",PIPELINE_STALL,0.275,True,0.2352941176470588,0.0,0.8666666666666667,8,0,52,107
8,17,"['48267', '48269', '48273', '48291', '48293', '48295', '48283', '48284']",COMPUTE_UNDERUTILIZATION,0.05,True,0.659217877094972,0.0408163265306122,0.5,59,2,59,47
8,17,"['48267', '48269', '48273', '48291', '48293', '48295', '48283', '48284']",PRECISION_WASTE,0.05,True,0.8871595330739299,0.04,0.1971830985915492,114,1,28,24
8,17,"['48267', '48269', '48273', '48291', '48293', '48295', '48283', '48284']",BRANCH_MISPREDICTION,0.5,True,,0.140495867768595,1.0,0,17,46,104
8,17,"['48267', '48269', '48273', '48291', '48293', '48295', '48283', '48284']",CACHE_PRESSURE,0.225,True,0.7850467289719627,0.184,0.0,42,23,0,102
8,17,"['48267', '48269', '48273', '48291', '48293', '48295', '48283', '48284']",INTRA_NODE_LOAD_IMBALANCE,0.275,True,1.0,0.0,0.0,83,0,0,84
8,18,"['48267', '48269', '48274', '48276', '48307', '48283', '48284', '48303']",PIPELINE_STALL,0.2166666666666666,True,0.7850467289719627,0.0,0.3538461538461538,42,0,23,106
8,18,"['48267', '48269', '48274', '48276', '48307', '48283', '48284', '48303']",COMPUTE_UNDERUTILIZATION,0.25,True,0.8294930875576036,0.4567901234567901,0.0,90,37,0,44
8,18,"['48267', '48269', '48274', '48276', '48307', '48283', '48284', '48303']",PRECISION_WASTE,0.0666666666666666,True,0.9268292682926828,0.048780487804878,0.123076923076923,114,2,16,39
8,18,"['48267', '48269', '48274', '48276', '48307', '48283', '48284', '48303']",BRANCH_MISPREDICTION,0.275,True,0.9859154929577464,0.0,0.0277777777777777,35,0,1,135
8,18,"['48267', '48269', '48274', '48276', '48307', '48283', '48284', '48303']",CACHE_PRESSURE,0.275,True,0.8025477707006369,0.1808510638297872,0.1818181818181818,63,17,14,77
8,18,"['48267', '48269', '48274', '48276', '48307', '48283', '48284', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.075,True,1.0,0.0,0.0,64,0,0,107
